#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;
bubsy2;Bubsy II (Euro, USA);Final Burn Alpha;;1994;Accolade;Game Show;;;;;0;;;;;;
bubsy2;Bubsy II (Euro, USA);Final Burn Alpha;;1994;Accolade;;;;;;;;;;;;
bubsy2;Bubsy II (Euro, USA);Final Burn Alpha;;1994;Accolade;;;;;;0;;;;;;
bubsy2;Bubsy II (Euro, USA);Final Burn Alpha;;1994;Accolade;;;;;;;;;;;;
bubsy;Bubsy in Claws Encounters of the Furred Kind (Euro, USA);Final Burn Alpha;;1993;Accolade;Game Show;;;;;0;;;;;;
bubsy;Bubsy in Claws Encounters of the Furred Kind (Euro, USA);Final Burn Alpha;;1993;Accolade;;;;;;;;;;;;
bubsy;Bubsy in Claws Encounters of the Furred Kind (Euro, USA);Final Burn Alpha;;1993;Accolade;;;;;;0;;;;;;
bubsy;Bubsy in Claws Encounters of the Furred Kind (Euro, USA);Final Burn Alpha;;1993;Accolade;;;;;;;;;;;;
bucaner;Buccaneer;Final Burn Alpha;;19??;hack;Game Show;;;;;0;;;;;;
bucaner;Buccaneer;Final Burn Alpha;;19??;hack;Game Show;;;;;;;;;;;
bucaner;Buccaneer;Final Burn Alpha;;19??;hack;Game Show;;;;;0;;;;;;
bucaner;Buccaneer;Final Burn Alpha;;19??;hack;Game Show;;;;;;;;;;;
buccanrs;Buccaneers (set 1);Final Burn Alpha;;1989;Duintronic;Game Show;;;;;0;;;;;;
buccanrs;Buccaneers (set 1);Final Burn Alpha;;1989;Duintronic;;;;;;;;;;;;
buccanrs;Buccaneers (set 1);Final Burn Alpha;;1989;Duintronic;;;;;;0;;;;;;
buccanrs;Buccaneers (set 1);Final Burn Alpha;;1989;Duintronic;;;;;;;;;;;;
buccanrsa;Buccaneers (set 2);Final Burn Alpha;;1989;Duintronic;;;;;;0;;;;;;
buccanrsa;Buccaneers (set 2);Final Burn Alpha;;1989;Duintronic;;;;;;;;;;;;
buccanrsa;Buccaneers (set 2);Final Burn Alpha;;1989;Duintronic;;;;;;0;;;;;;
buccanrsa;Buccaneers (set 2);Final Burn Alpha;;1989;Duintronic;;;;;;;;;;;;
buckrog;Buck Rogers - Countdown to Doomsday (Euro, USA);Final Burn Alpha;;1991;Electronic Arts;Game Show;;;;;0;;;;;;
buckrog;Buck Rogers - Countdown to Doomsday (Euro, USA);Final Burn Alpha;;1991;Electronic Arts;;;;;;;;;;;;
buckrog;Buck Rogers - Countdown to Doomsday (Euro, USA);Final Burn Alpha;;1991;Electronic Arts;;;;;;0;;;;;;
buckrog;Buck Rogers - Countdown to Doomsday (Euro, USA);Final Burn Alpha;;1991;Electronic Arts;;;;;;;;;;;;
budokan;Budokan - The Martial Spirit (Euro);Final Burn Alpha;;1990;Electronic Arts;Game Show;;;;;0;;;;;;
budokan;Budokan - The Martial Spirit (Euro);Final Burn Alpha;;1990;Electronic Arts;;;;;;;;;;;;
budokan;Budokan - The Martial Spirit (Euro);Final Burn Alpha;;1990;Electronic Arts;;;;;;0;;;;;;
budokan;Budokan - The Martial Spirit (Euro);Final Burn Alpha;;1990;Electronic Arts;;;;;;;;;;;;
budokanu;Budokan - The Martial Spirit (USA);Final Burn Alpha;;1990;Electronic Arts;;;;;;0;;;;;;
budokanu;Budokan - The Martial Spirit (USA);Final Burn Alpha;;1990;Electronic Arts;;;;;;;;;;;;
budokanu;Budokan - The Martial Spirit (USA);Final Burn Alpha;;1990;Electronic Arts;;;;;;0;;;;;;
budokanu;Budokan - The Martial Spirit (USA);Final Burn Alpha;;1990;Electronic Arts;;;;;;;;;;;;
bugsbun;Bugs Bunny in Double Trouble (Euro);Final Burn Alpha;;1996;Sega;Game Show;;;;;0;;;;;;
bugsbun;Bugs Bunny in Double Trouble (Euro);Final Burn Alpha;;1996;Sega;;;;;;;;;;;;
bugsbun;Bugs Bunny in Double Trouble (Euro);Final Burn Alpha;;1996;Sega;;;;;;0;;;;;;
bugsbun;Bugs Bunny in Double Trouble (Euro);Final Burn Alpha;;1996;Sega;;;;;;;;;;;;
bugsbunu;Bugs Bunny in Double Trouble (USA);Final Burn Alpha;;1996;Sega;;;;;;0;;;;;;
bugsbunu;Bugs Bunny in Double Trouble (USA);Final Burn Alpha;;1996;Sega;;;;;;;;;;;;
bugsbunu;Bugs Bunny in Double Trouble (USA);Final Burn Alpha;;1996;Sega;;;;;;0;;;;;;
bugsbunu;Bugs Bunny in Double Trouble (USA);Final Burn Alpha;;1996;Sega;;;;;;;;;;;;
bullfght;Bull Fight - Ring no Haja;Final Burn Alpha;;1989;Cream;Game Show;;;;;0;;;;;;
bullfght;Bull Fight - Ring no Haja;Final Burn Alpha;;1989;Cream;Game Show;;;;;;;;;;;
bullfght;Bull Fight - Ring no Haja;Final Burn Alpha;;1989;Cream;Game Show;;;;;0;;;;;;
bullfght;Bull Fight - Ring no Haja;Final Burn Alpha;;1989;Cream;Game Show;;;;;;;;;;;
Bull Fight - Ring no Haja (Japan);Bull Fight - Ring no Haja;NEC PC Engine;;;;Game Show;;;;;0;;;;;;
Bull Fight - Ring no Haja (Japan);Bull Fight - Ring no Haja;NEC PC Engine;;None;None;Game Show;;;;;;;;;;;
Bull Fight - Ring no Haja (Japan);Bull Fight - Ring no Haja;NEC PC Engine;;;;Game Show;;;;;0;;;;;;
Bull Fight - Ring no Haja (Japan);Bull Fight - Ring no Haja;NEC PC Engine;;None;None;Game Show;;;;;;;;;;;
bullet;Bullet (FD1094 317-0041);Final Burn Alpha;;1987;Sega;Game Show;;;;;0;;;;;;
bullet;Bullet (FD1094 317-0041);Final Burn Alpha;;1987;Sega;;;;;;;;;;;;
bullet;Bullet (FD1094 317-0041);Final Burn Alpha;;1987;Sega;;;;;;0;;;;;;
bullet;Bullet (FD1094 317-0041);Final Burn Alpha;;1987;Sega;;;;;;;;;;;;
bullfgt;Bullfight (315-5065);Final Burn Alpha;;1984;Coreland / Sega;Game Show;;;;;0;;;;;;
bullfgt;Bullfight (315-5065);Final Burn Alpha;;1984;Coreland / Sega;;;;;;;;;;;;
bullfgt;Bullfight (315-5065);Final Burn Alpha;;1984;Coreland / Sega;;;;;;0;;;;;;
bullfgt;Bullfight (315-5065);Final Burn Alpha;;1984;Coreland / Sega;;;;;;;;;;;;
bullvsla;Bulls Vs Lakers and the NBA Playoffs (Euro, USA);Final Burn Alpha;;1992;Electronic Arts;Game Show;;;;;0;;;;;;
bullvsla;Bulls Vs Lakers and the NBA Playoffs (Euro, USA);Final Burn Alpha;;1992;Electronic Arts;;;;;;;;;;;;
bullvsla;Bulls Vs Lakers and the NBA Playoffs (Euro, USA);Final Burn Alpha;;1992;Electronic Arts;;;;;;0;;;;;;
bullvsla;Bulls Vs Lakers and the NBA Playoffs (Euro, USA);Final Burn Alpha;;1992;Electronic Arts;;;;;;;;;;;;
bullvsbl;Bulls versus Blazers and the NBA Playoffs (Euro, USA);Final Burn Alpha;;1993;Electronic Arts;Game Show;;;;;0;;;;;;
bullvsbl;Bulls versus Blazers and the NBA Playoffs (Euro, USA);Final Burn Alpha;;1993;Electronic Arts;;;;;;;;;;;;
bullvsbl;Bulls versus Blazers and the NBA Playoffs (Euro, USA);Final Burn Alpha;;1993;Electronic Arts;;;;;;0;;;;;;
bullvsbl;Bulls versus Blazers and the NBA Playoffs (Euro, USA);Final Burn Alpha;;1993;Electronic Arts;;;;;;;;;;;;
burglarx;Burglar X;Final Burn Alpha;;1997;Unico;Game Show;;;;;0;;;;;;
burglarx;Burglar X;Final Burn Alpha;;1997;Unico;Game Show;;;;;;;;;;;
burglarx;Burglar X;Final Burn Alpha;;1997;Unico;Game Show;;;;;0;;;;;;
burglarx;Burglar X;Final Burn Alpha;;1997;Unico;Game Show;;;;;;;;;;;
burnangl;Burning Angels;Final Burn Alpha;;1990;Naxat;Game Show;;;;;0;;;;;;
burnangl;Burning Angels;Final Burn Alpha;;1990;Naxat;Game Show;;;;;;;;;;;
burnangl;Burning Angels;Final Burn Alpha;;1990;Naxat;Game Show;;;;;0;;;;;;
burnangl;Burning Angels;Final Burn Alpha;;1990;Naxat;Game Show;;;;;;;;;;;
Burning Angels (Japan);Burning Angels;NEC PC Engine;;;;Game Show;;;;;0;;;;;;
Burning Angels (Japan);Burning Angels;NEC PC Engine;;None;None;Game Show;;;;;;;;;;;
Burning Angels (Japan);Burning Angels;NEC PC Engine;;;;Game Show;;;;;0;;;;;;
Burning Angels (Japan);Burning Angels;NEC PC Engine;;None;None;Game Show;;;;;;;;;;;
burningfh;Burning Fight (NGH-018)(US);Final Burn Alpha;;1991;SNK;Game Show;;;;;0;;;;;;
burningfh;Burning Fight (NGH-018)(US);Final Burn Alpha;;1991;SNK;;;;;;;;;;;;
burningfh;Burning Fight (NGH-018)(US);Final Burn Alpha;;1991;SNK;;;;;;0;;;;;;
burningfh;Burning Fight (NGH-018)(US);Final Burn Alpha;;1991;SNK;;;;;;;;;;;;
burningf;Burning Fight (NGM-018)(NGH-018);Final Burn Alpha;;1991;SNK;;;;;;0;;;;;;
burningf;Burning Fight (NGM-018)(NGH-018);Final Burn Alpha;;1991;SNK;;;;;;;;;;;;
burningf;Burning Fight (NGM-018)(NGH-018);Final Burn Alpha;;1991;SNK;;;;;;0;;;;;;
burningf;Burning Fight (NGM-018)(NGH-018);Final Burn Alpha;;1991;SNK;;;;;;;;;;;;
burningfp;Burning Fight (prototype) [Prototype];Final Burn Alpha;;1991;SNK;;;;;;0;;;;;;
burningfp;Burning Fight (prototype) [Prototype];Final Burn Alpha;;1991;SNK;;;;;;;;;;;;
burningfp;Burning Fight (prototype) [Prototype];Final Burn Alpha;;1991;SNK;;;;;;0;;;;;;
burningfp;Burning Fight (prototype) [Prototype];Final Burn Alpha;;1991;SNK;;;;;;;;;;;;
burnforc;Burning Force (Euro);Final Burn Alpha;;1991;Sega;Game Show;;;;;0;;;;;;
burnforc;Burning Force (Euro);Final Burn Alpha;;1991;Sega;;;;;;;;;;;;
burnforc;Burning Force (Euro);Final Burn Alpha;;1991;Sega;;;;;;0;;;;;;
burnforc;Burning Force (Euro);Final Burn Alpha;;1991;Sega;;;;;;;;;;;;
burnforcj;Burning Force (Jpn);Final Burn Alpha;;1990;Namcot;;;;;;0;;;;;;
burnforcj;Burning Force (Jpn);Final Burn Alpha;;1990;Namcot;;;;;;;;;;;;
burnforcj;Burning Force (Jpn);Final Burn Alpha;;1990;Namcot;;;;;;0;;;;;;
burnforcj;Burning Force (Jpn);Final Burn Alpha;;1990;Namcot;;;;;;;;;;;;
burnforcu;Burning Force (USA);Final Burn Alpha;;1990;Namco;;;;;;0;;;;;;
burnforcu;Burning Force (USA);Final Burn Alpha;;1990;Namco;;;;;;;;;;;;
burnforcu;Burning Force (USA);Final Burn Alpha;;1990;Namco;;;;;;0;;;;;;
burnforcu;Burning Force (USA);Final Burn Alpha;;1990;Namco;;;;;;;;;;;;
cyberx;Busou Keiji - Cyber Cross;Final Burn Alpha;;1989;Face;Game Show;;;;;0;;;;;;
cyberx;Busou Keiji - Cyber Cross;Final Burn Alpha;;1989;Face;Game Show;;;;;;;;;;;
cyberx;Busou Keiji - Cyber Cross;Final Burn Alpha;;1989;Face;Game Show;;;;;0;;;;;;
cyberx;Busou Keiji - Cyber Cross;Final Burn Alpha;;1989;Face;Game Show;;;;;;;;;;;
Busou Keiji - Cyber Cross (Japan);Busou Keiji - Cyber Cross;NEC PC Engine;;;;Game Show;;;;;0;;;;;;
Busou Keiji - Cyber Cross (Japan);Busou Keiji - Cyber Cross;NEC PC Engine;;None;None;Game Show;;;;;;;;;;;
Busou Keiji - Cyber Cross (Japan);Busou Keiji - Cyber Cross;NEC PC Engine;;;;Game Show;;;;;0;;;;;;
Busou Keiji - Cyber Cross (Japan);Busou Keiji - Cyber Cross;NEC PC Engine;;None;None;Game Show;;;;;;;;;;;
bbros;Buster Bros. (US);Final Burn Alpha;;1989;Capcom;Game Show;;;;;0;;;;;;
bbros;Buster Bros. (US);Final Burn Alpha;;1989;Capcom;;;;;;;;;;;;
bbros;Buster Bros. (US);Final Burn Alpha;;1989;Capcom;;;;;;0;;;;;;
bbros;Buster Bros. (US);Final Burn Alpha;;1989;Capcom;;;;;;;;;;;;
buzzard;Buzzard;Final Burn Alpha;;1984;Crux;Game Show;;;;;0;;;;;;
buzzard;Buzzard;Final Burn Alpha;;1984;Crux;Game Show;;;;;;;;;;;
buzzard;Buzzard;Final Burn Alpha;;1984;Crux;Game Show;;;;;0;;;;;;
buzzard;Buzzard;Final Burn Alpha;;1984;Crux;Game Show;;;;;;;;;;;
bygone;Bygone [Imperfect sound];Final Burn Alpha;;1985;Taito Corporation;Game Show;;;;;0;;;;;;
bygone;Bygone [Imperfect sound];Final Burn Alpha;;1985;Taito Corporation;Game Show;;;;;;;;;;;
bygone;Bygone [Imperfect sound];Final Burn Alpha;;1985;Taito Corporation;Game Show;;;;;0;;;;;;
bygone;Bygone [Imperfect sound];Final Burn Alpha;;1985;Taito Corporation;Game Show;;;;;;;;;;;
cactus;Cactus (bootleg of Saboten Bombers);Final Burn Alpha;;1992;bootleg;Game Show;;;;;0;;;;;;
cactus;Cactus (bootleg of Saboten Bombers);Final Burn Alpha;;1992;bootleg;;;;;;;;;;;;
cactus;Cactus (bootleg of Saboten Bombers);Final Burn Alpha;;1992;bootleg;;;;;;0;;;;;;
cactus;Cactus (bootleg of Saboten Bombers);Final Burn Alpha;;1992;bootleg;;;;;;;;;;;;
Cadash (Japan);Cadash;NEC PC Engine;;;;Game Show;;;;;0;;;;;;
Cadash (Japan);Cadash;NEC PC Engine;;None;None;Game Show;;;;;;;;;;;
Cadash (Japan);Cadash;NEC PC Engine;;;;Game Show;;;;;0;;;;;;
Cadash (Japan);Cadash;NEC PC Engine;;None;None;Game Show;;;;;;;;;;;
cadashf;Cadash (France);Final Burn Alpha;;1989;Taito Corporation Japan;Game Show;;;;;0;;;;;;
cadashf;Cadash (France);Final Burn Alpha;;1989;Taito Corporation Japan;;;;;;;;;;;;
cadashf;Cadash (France);Final Burn Alpha;;1989;Taito Corporation Japan;;;;;;0;;;;;;
cadashf;Cadash (France);Final Burn Alpha;;1989;Taito Corporation Japan;;;;;;;;;;;;
cadashg;Cadash (Germany);Final Burn Alpha;;1989;Taito Corporation Japan;;;;;;0;;;;;;
cadashg;Cadash (Germany);Final Burn Alpha;;1989;Taito Corporation Japan;;;;;;;;;;;;
cadashg;Cadash (Germany);Final Burn Alpha;;1989;Taito Corporation Japan;;;;;;0;;;;;;
cadashg;Cadash (Germany);Final Burn Alpha;;1989;Taito Corporation Japan;;;;;;;;;;;;
cadashi;Cadash (Italy);Final Burn Alpha;;1989;Taito Corporation Japan;;;;;;0;;;;;;
cadashi;Cadash (Italy);Final Burn Alpha;;1989;Taito Corporation Japan;;;;;;;;;;;;
cadashi;Cadash (Italy);Final Burn Alpha;;1989;Taito Corporation Japan;;;;;;0;;;;;;
cadashi;Cadash (Italy);Final Burn Alpha;;1989;Taito Corporation Japan;;;;;;;;;;;;
cadashj;Cadash (Japan);Final Burn Alpha;;1989;Taito Corporation;;;;;;0;;;;;;
cadashj;Cadash (Japan);Final Burn Alpha;;1989;Taito Corporation;;;;;;;;;;;;
cadashj;Cadash (Japan);Final Burn Alpha;;1989;Taito Corporation;;;;;;0;;;;;;
cadashj;Cadash (Japan);Final Burn Alpha;;1989;Taito Corporation;;;;;;;;;;;;
cadashu;Cadash (US);Final Burn Alpha;;1989;Taito America Corporation;;;;;;0;;;;;;
cadashu;Cadash (US);Final Burn Alpha;;1989;Taito America Corporation;;;;;;;;;;;;
cadashu;Cadash (US);Final Burn Alpha;;1989;Taito America Corporation;;;;;;0;;;;;;
cadashu;Cadash (US);Final Burn Alpha;;1989;Taito America Corporation;;;;;;;;;;;;
cadash;Cadash (World);Final Burn Alpha;;1989;Taito Corporation Japan;;;;;;0;;;;;;
cadash;Cadash (World);Final Burn Alpha;;1989;Taito Corporation Japan;;;;;;;;;;;;
cadash;Cadash (World);Final Burn Alpha;;1989;Taito Corporation Japan;;;;;;0;;;;;;
cadash;Cadash (World);Final Burn Alpha;;1989;Taito Corporation Japan;;;;;;;;;;;;
cadashp;Cadash (World, prototype);Final Burn Alpha;;1989;Taito Corporation Japan;;;;;;0;;;;;;
cadashp;Cadash (World, prototype);Final Burn Alpha;;1989;Taito Corporation Japan;;;;;;;;;;;;
cadashp;Cadash (World, prototype);Final Burn Alpha;;1989;Taito Corporation Japan;;;;;;0;;;;;;
cadashp;Cadash (World, prototype);Final Burn Alpha;;1989;Taito Corporation Japan;;;;;;;;;;;;
dinou;Cadillacs & Dinosaurs (930201 USA);Final Burn Alpha;;1993;Capcom;Game Show;;;;;0;;;;;;
dinou;Cadillacs & Dinosaurs (930201 USA);Final Burn Alpha;;1993;Capcom;;;;;;;;;;;;
dinou;Cadillacs & Dinosaurs (930201 USA);Final Burn Alpha;;1993;Capcom;;;;;;0;;;;;;
dinou;Cadillacs & Dinosaurs (930201 USA);Final Burn Alpha;;1993;Capcom;;;;;;;;;;;;
dino;Cadillacs & Dinosaurs (930201 etc);Final Burn Alpha;;1993;Capcom;;;;;;0;;;;;;
dino;Cadillacs & Dinosaurs (930201 etc);Final Burn Alpha;;1993;Capcom;;;;;;;;;;;;
dino;Cadillacs & Dinosaurs (930201 etc);Final Burn Alpha;;1993;Capcom;;;;;;0;;;;;;
dino;Cadillacs & Dinosaurs (930201 etc);Final Burn Alpha;;1993;Capcom;;;;;;;;;;;;
dinoj;Cadillacs Kyouryuu-Shinseiki (Cadillacs 930201 Japan);Final Burn Alpha;;1993;Capcom;Game Show;;;;;0;;;;;;
dinoj;Cadillacs Kyouryuu-Shinseiki (Cadillacs 930201 Japan);Final Burn Alpha;;1993;Capcom;;;;;;;;;;;;
dinoj;Cadillacs Kyouryuu-Shinseiki (Cadillacs 930201 Japan);Final Burn Alpha;;1993;Capcom;;;;;;0;;;;;;
dinoj;Cadillacs Kyouryuu-Shinseiki (Cadillacs 930201 Japan);Final Burn Alpha;;1993;Capcom;;;;;;;;;;;;
dinohc;Cadillacs and Dinosaurs (Chinese bootleg, 930223 Asia TW) [Bootleg];Final Burn Alpha;;1993;bootleg;Game Show;;;;;0;;;;;;
dinohc;Cadillacs and Dinosaurs (Chinese bootleg, 930223 Asia TW) [Bootleg];Final Burn Alpha;;1993;bootleg;;;;;;;;;;;;
dinohc;Cadillacs and Dinosaurs (Chinese bootleg, 930223 Asia TW) [Bootleg];Final Burn Alpha;;1993;bootleg;;;;;;0;;;;;;
dinohc;Cadillacs and Dinosaurs (Chinese bootleg, 930223 Asia TW) [Bootleg];Final Burn Alpha;;1993;bootleg;;;;;;;;;;;;
dinopic;Cadillacs and Dinosaurs (bootleg set 1 (with PIC16c57), 930201 etc) [Bootleg, No sound];Final Burn Alpha;;1993;Capcom;;;;;;0;;;;;;
dinopic;Cadillacs and Dinosaurs (bootleg set 1 (with PIC16c57), 930201 etc) [Bootleg, No sound];Final Burn Alpha;;1993;Capcom;;;;;;;;;;;;
dinopic;Cadillacs and Dinosaurs (bootleg set 1 (with PIC16c57), 930201 etc) [Bootleg, No sound];Final Burn Alpha;;1993;Capcom;;;;;;0;;;;;;
dinopic;Cadillacs and Dinosaurs (bootleg set 1 (with PIC16c57), 930201 etc) [Bootleg, No sound];Final Burn Alpha;;1993;Capcom;;;;;;;;;;;;
dinopic2;Cadillacs and Dinosaurs (bootleg set 2 (with PIC16c57), 930201 etc) [Bootleg, No sound];Final Burn Alpha;;1993;Capcom;;;;;;0;;;;;;
dinopic2;Cadillacs and Dinosaurs (bootleg set 2 (with PIC16c57), 930201 etc) [Bootleg, No sound];Final Burn Alpha;;1993;Capcom;;;;;;;;;;;;
dinopic2;Cadillacs and Dinosaurs (bootleg set 2 (with PIC16c57), 930201 etc) [Bootleg, No sound];Final Burn Alpha;;1993;Capcom;;;;;;0;;;;;;
dinopic2;Cadillacs and Dinosaurs (bootleg set 2 (with PIC16c57), 930201 etc) [Bootleg, No sound];Final Burn Alpha;;1993;Capcom;;;;;;;;;;;;
dinopic3;Cadillacs and Dinosaurs (bootleg set 3 (with PIC16c57), 930201 etc) [Bootleg, No sound];Final Burn Alpha;;1993;Capcom;;;;;;0;;;;;;
dinopic3;Cadillacs and Dinosaurs (bootleg set 3 (with PIC16c57), 930201 etc) [Bootleg, No sound];Final Burn Alpha;;1993;Capcom;;;;;;;;;;;;
dinopic3;Cadillacs and Dinosaurs (bootleg set 3 (with PIC16c57), 930201 etc) [Bootleg, No sound];Final Burn Alpha;;1993;Capcom;;;;;;0;;;;;;
dinopic3;Cadillacs and Dinosaurs (bootleg set 3 (with PIC16c57), 930201 etc) [Bootleg, No sound];Final Burn Alpha;;1993;Capcom;;;;;;;;;;;;
dinoh;Cadillacs and Dinosaurs (bootleg set 3, 930223 Asia TW) [Bootleg];Final Burn Alpha;;1993;bootleg;;;;;;0;;;;;;
dinoh;Cadillacs and Dinosaurs (bootleg set 3, 930223 Asia TW) [Bootleg];Final Burn Alpha;;1993;bootleg;;;;;;;;;;;;
dinoh;Cadillacs and Dinosaurs (bootleg set 3, 930223 Asia TW) [Bootleg];Final Burn Alpha;;1993;bootleg;;;;;;0;;;;;;
dinoh;Cadillacs and Dinosaurs (bootleg set 3, 930223 Asia TW) [Bootleg];Final Burn Alpha;;1993;bootleg;;;;;;;;;;;;
dinoeh;Cadillacs and Dinosaurs (hack, 930201 etc) [Hack];Final Burn Alpha;;1993;Capcom;;;;;;0;;;;;;
dinoeh;Cadillacs and Dinosaurs (hack, 930201 etc) [Hack];Final Burn Alpha;;1993;Capcom;;;;;;;;;;;;
dinoeh;Cadillacs and Dinosaurs (hack, 930201 etc) [Hack];Final Burn Alpha;;1993;Capcom;;;;;;0;;;;;;
dinoeh;Cadillacs and Dinosaurs (hack, 930201 etc) [Hack];Final Burn Alpha;;1993;Capcom;;;;;;;;;;;;
dinot;Cadillacs and Dinosaurs Turbo (bootleg set 1, 930223 Asia TW) [Bootleg];Final Burn Alpha;;1993;bootleg;Game Show;;;;;0;;;;;;
dinot;Cadillacs and Dinosaurs Turbo (bootleg set 1, 930223 Asia TW) [Bootleg];Final Burn Alpha;;1993;bootleg;;;;;;;;;;;;
dinot;Cadillacs and Dinosaurs Turbo (bootleg set 1, 930223 Asia TW) [Bootleg];Final Burn Alpha;;1993;bootleg;;;;;;0;;;;;;
dinot;Cadillacs and Dinosaurs Turbo (bootleg set 1, 930223 Asia TW) [Bootleg];Final Burn Alpha;;1993;bootleg;;;;;;;;;;;;
dinotpic;Cadillacs and Dinosaurs Turbo (bootleg set 2 (with PIC16c57), 930201 etc) [Bootleg, No sound];Final Burn Alpha;;1993;bootleg;;;;;;0;;;;;;
dinotpic;Cadillacs and Dinosaurs Turbo (bootleg set 2 (with PIC16c57), 930201 etc) [Bootleg, No sound];Final Burn Alpha;;1993;bootleg;;;;;;;;;;;;
dinotpic;Cadillacs and Dinosaurs Turbo (bootleg set 2 (with PIC16c57), 930201 etc) [Bootleg, No sound];Final Burn Alpha;;1993;bootleg;;;;;;0;;;;;;
dinotpic;Cadillacs and Dinosaurs Turbo (bootleg set 2 (with PIC16c57), 930201 etc) [Bootleg, No sound];Final Burn Alpha;;1993;bootleg;;;;;;;;;;;;
caesar;Caesar no Yabou (Jpn);Final Burn Alpha;;1991;Micronet;Game Show;;;;;0;;;;;;
caesar;Caesar no Yabou (Jpn);Final Burn Alpha;;1991;Micronet;;;;;;;;;;;;
caesar;Caesar no Yabou (Jpn);Final Burn Alpha;;1991;Micronet;;;;;;0;;;;;;
caesar;Caesar no Yabou (Jpn);Final Burn Alpha;;1991;Micronet;;;;;;;;;;;;
caesar2;Caesar no Yabou II (Jpn);Final Burn Alpha;;1992;Micronet;Game Show;;;;;0;;;;;;
caesar2;Caesar no Yabou II (Jpn);Final Burn Alpha;;1992;Micronet;;;;;;;;;;;;
caesar2;Caesar no Yabou II (Jpn);Final Burn Alpha;;1992;Micronet;;;;;;0;;;;;;
caesar2;Caesar no Yabou II (Jpn);Final Burn Alpha;;1992;Micronet;;;;;;;;;;;;
caesars;Caesars Palace (USA);Final Burn Alpha;;1993;Virgin Interactive;Game Show;;;;;0;;;;;;
caesars;Caesars Palace (USA);Final Burn Alpha;;1993;Virgin Interactive;;;;;;;;;;;;
caesars;Caesars Palace (USA);Final Burn Alpha;;1993;Virgin Interactive;;;;;;0;;;;;;
caesars;Caesars Palace (USA);Final Burn Alpha;;1993;Virgin Interactive;;;;;;;;;;;;
calripkn;Cal Ripken Jr. Baseball (USA);Final Burn Alpha;;1992;Mindscape;Game Show;;;;;0;;;;;;
calripkn;Cal Ripken Jr. Baseball (USA);Final Burn Alpha;;1992;Mindscape;;;;;;;;;;;;
calripkn;Cal Ripken Jr. Baseball (USA);Final Burn Alpha;;1992;Mindscape;;;;;;0;;;;;;
calripkn;Cal Ripken Jr. Baseball (USA);Final Burn Alpha;;1992;Mindscape;;;;;;;;;;;;
cal50;Cal.50 - Caliber Fifty (USA);Final Burn Alpha;;1991;Mentrix Software;Game Show;;;;;0;;;;;;
cal50;Cal.50 - Caliber Fifty (USA);Final Burn Alpha;;1991;Mentrix Software;;;;;;;;;;;;
cal50;Cal.50 - Caliber Fifty (USA);Final Burn Alpha;;1991;Mentrix Software;;;;;;0;;;;;;
cal50;Cal.50 - Caliber Fifty (USA);Final Burn Alpha;;1991;Mentrix Software;;;;;;;;;;;;
calibr50;Caliber 50 [No sound, imperfect inputs];Final Burn Alpha;;1989;Athena / Seta;Game Show;;;;;0;;;;;;
calibr50;Caliber 50 [No sound, imperfect inputs];Final Burn Alpha;;1989;Athena / Seta;Game Show;;;;;;;;;;;
calibr50;Caliber 50 [No sound, imperfect inputs];Final Burn Alpha;;1989;Athena / Seta;Game Show;;;;;0;;;;;;
calibr50;Caliber 50 [No sound, imperfect inputs];Final Burn Alpha;;1989;Athena / Seta;Game Show;;;;;;;;;;;
calgames;California Games (Euro, USA);Final Burn Alpha;;1991;Sega;Game Show;;;;;0;;;;;;
calgames;California Games (Euro, USA);Final Burn Alpha;;1991;Sega;;;;;;;;;;;;
calgames;California Games (Euro, USA);Final Burn Alpha;;1991;Sega;;;;;;0;;;;;;
calgames;California Games (Euro, USA);Final Burn Alpha;;1991;Sega;;;;;;;;;;;;
calipso;Calipso;Final Burn Alpha;;1982;Stern (Tago license);Game Show;;;;;0;;;;;;
calipso;Calipso;Final Burn Alpha;;1982;Stern (Tago license);Game Show;;;;;;;;;;;
calipso;Calipso;Final Burn Alpha;;1982;Stern (Tago license);Game Show;;;;;0;;;;;;
calipso;Calipso;Final Burn Alpha;;1982;Stern (Tago license);Game Show;;;;;;;;;;;
cameltryj;Cameltry (Japan, YM2610);Final Burn Alpha;;1989;Taito Corporation;Game Show;;;;;0;;;;;;
cameltryj;Cameltry (Japan, YM2610);Final Burn Alpha;;1989;Taito Corporation;;;;;;;;;;;;
cameltryj;Cameltry (Japan, YM2610);Final Burn Alpha;;1989;Taito Corporation;;;;;;0;;;;;;
cameltryj;Cameltry (Japan, YM2610);Final Burn Alpha;;1989;Taito Corporation;;;;;;;;;;;;
cameltrya;Cameltry (US, YM2203 + M6295);Final Burn Alpha;;1989;Taito America Corporation;;;;;;0;;;;;;
cameltrya;Cameltry (US, YM2203 + M6295);Final Burn Alpha;;1989;Taito America Corporation;;;;;;;;;;;;
cameltrya;Cameltry (US, YM2203 + M6295);Final Burn Alpha;;1989;Taito America Corporation;;;;;;0;;;;;;
cameltrya;Cameltry (US, YM2203 + M6295);Final Burn Alpha;;1989;Taito America Corporation;;;;;;;;;;;;
